Sentence #,Word,Tag
,را,O
,اقدام,O
,"""",O
,تروریستی,O
,"""",O
,خوانده,O
,و,O
,تصریح,O
,کرد,O
,که,O
,این,O
,اقدام,O
,بیش,O
,از,O
,یک,O
,تیراندازی,O
,به,O
,کلوپ,O
,شبانه,O
,بود,O
,.,O
Sentence: 8966,اوایل,O
,روز,B_DAT
,دوشنبه,I_DAT
,وی,O
,گفت,O
,که,O
,فرد,O
,مسلح,O
,از,O
,طریق,O
,اینترنت,O
,تحت,O
,تاثیر,O
,داعش,B_ORG
,قرار,O
,گرفته,O
,و,O
,آن,O
,را,O
,نمونه,O
,واضح,O
,و,O
,آشکار,O
,از,O
,"""",O
,افراط گرایی,O
,داخلی,O
,"""",O
,آمریکا,B_LOC
,خواند,O
,و,O
,گفت,O
,که,O
,مقام های,O
,آمریکا,B_LOC
,سال,O
,هاست,O
,که,O
,نسبت,O
,به,O
,این,O
,مساله,O
,نگرانند,O
,.,O
Sentence: 8967,رییس,O
,جمهوری,O
,آمریکا,B_LOC
,در,O
,جریان,O
,دیدار,O
,و,O
,گفت و گو,O
,با,O
,مدیر,O
,"""",O
,اف. بی. آی,B_ORG
,"""",O
,گفت,O
,:,O
,این,O
,حمله,O
,شبیه,O
,به,O
,تیراندازی,O
,سال,B_DAT
,گذشته,I_DAT
,میلادی,I_DAT
,در,O
,سن,B_LOC
,برناردینو,I_LOC
,،,O
,کالیفرنیا,B_LOC
,بود,O
,.,O
Sentence: 8968,عامل,O
,تیراندازی,O
,کلوپ,O
,شبانه,O
,در,O
,آخرین,O
,لحظات,O
,وفاداری,O
,خود,O
,را,O
,به,O
,داعش,B_ORG
,اعلام,O
,کرده,O
,بود,O
,.,O
Sentence: 8969,وی,O
,همچنین,O
,گفت,O
,:,O
,بازرسان,O
,در,O
,حال,O
,بررسی,O
,انگیزه های,O
,این,O
,تیراندازی,O
,هستند,O
,و,O
,تمامی,O
,احتمالات,O
,را,O
,می سنجند,O
,.,O
Sentence: 8970,البته,O
,اینکه,O
,این,O
,کلوپ,O
,شبانه,O
,متعلق,O
,به,O
,همجنس,O
,گرایان,O
,بوده,O
,را,O
,می توان,O
,یکی,O
,از,O
,انگیزه های,O
,این,O
,مرد,O
,دانست,O
,.,O
Sentence: 8971,ضرب الاجل,O
,فیلیپین,B_LOC
,برای,O
,شورشیان,O
,و,O
,تهدید,O
,به,O
,لغو,O
,آتش بس,O
Sentence: 8972,پایگاه,B_ORG
,خبری,I_ORG
,تحلیلی,I_ORG
,انتخاب,I_ORG
,(,O
,Entekhab.ir,B_ORG
,),O
,:,O
,رئیس,O
,جمهوری,O
,فیلیپین,B_LOC
,به,O
,شورشیان,O
Sentence: 8973,کمونیست,O
,این,O
,کشور,O
,هشدار,O
,داد,O
,در,O
,صورتی,O
,که,O
,تا,O
,امروز,B_DAT
,(,O
,شنبه,B_DAT
,),O
,از,O
,اعلام,O
,آتش بس,O
Sentence: 8974,وی,O
,تبعیت,O
,نکنند,O
,این,O
,آتش بس,O
,را,O
,لغو,O
,خواهد,O
,کرد,O
,.,O
Sentence: 8975,به,O
Sentence: 8976,گزارش,O
,انتخاب,B_ORG
,،,O
,به,O
,نقل,O
,از,O
,خبرگزاری,B_ORG
,آسوشیتدپرس,I_ORG
,،,O
,این,O
,هشدار,O
,پس,O
,از,O
,آن,O
,صادر,O
,شد,O
Sentence: 8977,که,O
,یکی,O
,از,O
,شبه,O
,نظامیان,O
,وابسته,O
,به,O
,دولت,B_ORG
,فیلیپین,I_ORG
,در,O
,یک,O
,حمله,O
,شورشیان,O
,در,O
,این,O
Sentence: 8978,کشور,O
,کشته,O
,شد,O
,.,O
Sentence: 8979,رودریگو,B_PER
,دوترته,I_PER
,،,O
,رئیس,O
,جمهوری,O
,جدید,O
,فیلیپین,B_LOC
,اخیرا,O
,امیدها,O
,در,O
Sentence: 8980,این,O
,کشور,O
,برای,O
,از,O
,سرگیری,O
,مذاکرات,O
,صلح,O
,با,O
,شورشیان,O
,مائوییست,O
,را,O
,که,O
,در,O
,دوران,O
Sentence: 8981,رئیس,O
,جمهور,O
,قبلی,O
,به,O
,بن بست,O
,رسیده,O
,بود,O
,زنده,O
,کرده,O
,است,O
,.,O
Sentence: 8982,دوترته,B_PER
,اظهار,O
,کرد,O
,،,O
,اگر,O
Sentence: 8983,چریکهای,O
,گروه,B_ORG
,"""",I_ORG
,ارتش,I_ORG
,خلق,I_ORG
,جدید,I_ORG
,"""",I_ORG
,تا,O
,ساعت,B_TIM
,5,I_TIM
,عصر,I_TIM
,امروز,I_TIM
,(,O
,شنبه,B_DAT
,),O
,به,O
,وقت,O
,محلی,O
Sentence: 8984,اعلام,O
,آتش بس,O
,نکنند,O
,وی,O
,نیز,O
,از,O
,آتش,O
,بسی,O
,که,O
,ابتدا,O
,روز,B_DAT
,دوشنبه,I_DAT
,صادر,O
,کرده,O
,بود,O
,،,O
Sentence: 8985,عقب,O
,نشینی,O
,خواهد,O
,کرد,O
,.,O
Sentence: 8986,او,O
,پیشتر,O
,تهدید,O
,به,O
,لغو,O
,آتش بس,O
,در,O
,روز,B_DAT
,جمعه,I_DAT
,کرده,O
,بود,O
,اما,O
,ضرب,O
Sentence: 8987,الاجل,O
,خود,O
,را,O
,پس,O
,از,O
,آن که,O
,شورشیان,O
,اعلام,O
,کردند,O
,درباره,O
,حمله,O
,اخیر,O
,چریکها,O
Sentence: 8988,تحقیقات,O
,انجام,O
,خواهند,O
,داد,O
,تمدید,O
,کرد,O
,.,O
Sentence: 8989,دوترته,B_PER
,در,O
,جریان,O
,یک,O
,نشست,O
,خبری,O
,گفت,O
,:,O
,«,O
,آیا,O
,شما,O
,اصلا,O
,آماده,O
,اعلام,O
Sentence: 8990,آتش بس,O
,هستید,O
,؟,O
Sentence: 8991,اگر,O
,من,O
,قول,O
,شما,O
,درباره,O
,آتش بس,O
,را,O
,دریافت,O
,نکنم,O
,فرمان,O
,آتش بس,O
Sentence: 8992,خود,O
,را,O
,لغو,O
,خواهم,O
,کرد,O
,.,O
Sentence: 8993,»,O
,وی,O
,همچنین,O
,گفت,O
,که,O
,درخواست,O
,شورشیان,O
,برای,O
,آن که,O
Sentence: 8994,سربازان,O
,دولتی,O
,و,O
,پلیس,O
,را,O
,از,O
,برخی,O
,مناطق,O
,روستایی,O
,خارج,O
,کند,O
,رد,O
,می کند,O
,.,O
Sentence: 8995,رهبران,O
,شورشیان,O
,از,O
,دوترته,B_PER
,خواسته اند,O
,تا,O
,به,O
,آنها,O
,زمان,O
,بیشتری,O
Sentence: 8996,برای,O
,بررسی,O
,مساله,O
,آتش بس,O
,دهد,O
,.,O
Sentence: 8997,اخیرا,O
,شورشیان,O
,در,O
,فیلیپین,B_LOC
,در,O
,روز,B_DAT
,چهارشنبه,I_DAT
,با,O
Sentence: 8998,انجام,O
,یک,O
,کمین,O
,اقدام,O
,به,O
,کشتن,O
,یک شبه,O
,نظامی,O
,وابسته,O
,به,O
,دولت,O
,این,O
,کشور,O
,و,O
,زخمی,O
Sentence: 8999,کردن,O
,چهار,O
,تن,O
,دیگر,O
,در,O
,استان,B_LOC
,"""",I_LOC
,داوائو,I_LOC
,دل,I_LOC
,نورته,I_LOC
,"""",I_LOC
,کردند,O
,.,O
Sentence: 9000,دوترته,B_PER
,که,O
,پیشتر,O
,رویکرد,O
,دوستانه,O
,در,O
,قبال,O
,شورشیان,O
,در,O
,پیش,O
,گرفته,O
Sentence: 9001,بود,O
,بعد,O
,از,O
,این,O
,حمله,O
,شورشیان,O
,از,O
,آنها,O
,انتقاد,O
,کرد,O
,.,O
Sentence: 9002,وی,O
,تصریح,O
,کرد,O
,:,O
,چه,O
,تعداد,O
Sentence: 9003,فیلیپینی,O
,کشته,O
,شده اند,O
,و,O
,چه,O
,کسی,O
,آنها,O
,را,O
,کشته,O
,است,O
,؟,O
Sentence: 9004,خود,O
,فیلیپینی ها,O
,.,O
Sentence: 9005,مشکل,O
Sentence: 9006,شما,O
,این,O
,است,O
,که,O
,در,O
,درونتان,O
,نفرت,O
,دارید,O
,.,O
Sentence: 9007,هنوز,O
,مشخص,O
,نیست,O
,که,O
,آیا,O
,اختلافات,O
,اخیر,O
,میان,O
,دوترته,B_PER
,که,O
,در,O
,30,B_DAT
,ژوئن,I_DAT
,به,O
,عنوان,O
,رئیس,O
,جمهور,O
,جدید,O
,سوگند,O
,یاد,O
,کرد,O
,و,O
,شورشیان,O
,بر,O
,دور,O
,جدی,O
,مذاکرات,O
Sentence: 9008,صلح,O
,که,O
,برای,O
,20-27,B_DAT
,اوت,I_DAT
,در,O
,شهر,B_LOC
,اسلو,I_LOC
,نروژ,I_LOC
,برنامه ریزی,O
,شده,O
,تاثیری,O
,خواهد,O
Sentence: 9009,گذاشت,O
,یا,O
,خیر,O
,.,O
Sentence: 9010,پیشروی,O
,کند,O
,اما,O
,حساب,O
,شده,O
,عراقی ها,O
,در,O
,موصل,B_LOC
,/,O
,تاکنون,O
,20,B_PCT
,درصد,I_PCT
,شهر,O
,آزاد,O
,شده,O
,است,O
Sentence: 9011,ارتش,B_ORG
,عراق,I_ORG
,به,O
,پیشروی,O
,کند,O
,خود,O
,در,O
Sentence: 9012,استان,B_LOC
,نینوا,I_LOC
,به,O
,ویژه,O
,موصل,B_LOC
,،,O
,مرکز,O
,این,O
,استان,O
,ادامه,O
,می دهد,O
,و,O
,کارشناسان,O
,نظامی,O
,می گویند,O
,با,O
,توجه,O
,به,O
,گستردگی,O
,عملیات,O
,و,O
,حضور,O
,پرتعداد,O
,غیرنظامیان,O
,در,O
,جبهه های,O
,درگیری,O
,،,O
,پیشرفت,O
,عراقی ها,O
,چشم,O
,گیر,O
,بوده,O
,است,O
,.,O
Sentence: 9013,به,O
Sentence: 9014,گزارش,O
,تابناک,B_ORG
,،,O
,به,O
,نقل,O
,از,O
,شبکه,B_ORG
,خبری,I_ORG
,الجزیره,I_ORG
,،,O
,ارتش,B_ORG
,عراق,I_ORG
,روز,B_DAT
,شنبه,I_DAT
,در,O
,راستای,O
Sentence: 9015,عملیات,O
,آزادی,O
,آخرین,O
,مقر,O
,داعش,B_ORG
,در,O
,عراق,B_LOC
,،,O
,کنترل,O
,روستاهای,O
,گولان,B_LOC
,تپه,I_LOC
,،,O
,کوری,B_LOC
,غربیان,I_LOC
,،,O
,دراویش,B_LOC
,و,O
,ابوجربوعه,B_LOC
,در,O
,محور,B_LOC
,شمالی,I_LOC
,حومه,I_LOC
,شهر,I_LOC
,موصل,I_LOC
,را,O
,در,O
,دست,O
,گرفت,O
,.,O
Sentence: 9016,نیروهای,O
,ارتش,B_ORG
,عراق,I_ORG
,در,O
,داخل,O
,موصل,B_LOC
,نیز,O
,به,O
,محله,B_LOC
,"""",I_LOC
,القادسیه,I_LOC
,اول,I_LOC
,"""",I_LOC
,در,O
,شمال,B_LOC
,شرق,I_LOC
,موصل,I_LOC
,وارد,O
,شدند,O
,.,O
Sentence: 9017,ارتش,B_ORG
,عراق,I_ORG
,همچنین,O
,وارد,O
,محله های,B_LOC
,الزهور,I_LOC
,،,I_LOC
,المحاربین,I_LOC
,و,I_LOC
,المصارف,I_LOC
,شد,O
,در,O
,شرق,B_LOC
,موصل,I_LOC
,شده,O
,است,O
,.,O
Sentence: 9018,نیروهای,O
,عراقی,O
,که,O
,پیشتر,O
,از,O
,محور,O
,شرقی,O
,وارد,O
,شهر,B_LOC
,موصل,I_LOC
,شده,O
,بودند,O
,،,O
,محله های,B_LOC
,الشهدا,I_LOC
,،,I_LOC
,التامیم,I_LOC
,و,I_LOC
,النور,I_LOC
,را,O
,محاصره,O
,کرده اند,O
,اما,O
,حضور,O
,غیرنظامیان,O
,پیشروی,O
,آن ها,O
,را,O
,با,O
,مشکل,O
,مواجه,O
,کرده,O
,است,O
,.,O
Sentence: 9019,نیروهای,O
,عراقی,O
,اکنون,O
,کنترل,O
,بیش,O
,از,O
,نیمی,O
,از,O
,بخش,B_LOC
,شرقی,I_LOC
,موصل,I_LOC
,را,O
,در,O
,دست,O
,گرفته اند,O
,و,O
,همچنان,O
,برای,O
,رسیدن,O
,به,O
,بخش,O
,غربی,O
,تلاش,O
,می کنند,O
,.,O
Sentence: 9020,بخش,B_LOC
,غربی,I_LOC
,موصل,I_LOC
,به,O
Sentence: 9021,دلیل,O
,بافت,O
,قدیمی,O
,و,O
,جمعیت,O
,بالای,O
,غیر,O
,نظامیان,O
,تاکنون,O
,دست نخورده,O
,باقی مانده,O
,و,O
Sentence: 9022,پیش بینی,O
,می شود,O
,صحنه,O
,رویارویی,O
,اصلی,O
,میان,O
,داعش,B_ORG
,و,O
,ارتش,B_ORG
,عراق,I_ORG
,باشد,O
,.,O
Sentence: 9023,نیروهای,O
,عراقی,O
,با,O
,پیشروی,O
,گسترده,O
,خود,O
,در,O
,شرق,B_LOC
,موصل,I_LOC
,به,O
,رود,B_LOC
,الخوصر,I_LOC
,رسیده اند,O
,که,O
,بخش,O
,شرقی,O
,را,O
,به,O
,دو,O
,قسمت,O
,تقسیم,O
,می کند,O
,.,O
Sentence: 9024,محله های,O
,مختلف,O
,موصل,B_LOC
,در,O
,دو,O
,بخش,B_LOC
,شرقی,I_LOC
,و,I_LOC
,غربی,I_LOC
,رود,I_LOC
,دجله,I_LOC
Sentence: 9025,با,O
,وجود,O
,پیشروی,O
,سریع,O
,نیروهای,O
,عراقی,O
,در,O
,موصل,B_LOC
,اما,O
,جان,B_PER
,دوریان,I_PER
,،,O
,سخنگوی,O
Sentence: 9026,ائتلاف,O
,ضد,O
,داعش,B_ORG
,تحت,O
,رهبری,O
,آمریکا,B_LOC
,اعلام,O
,کرد,O
,که,O
,نیروهای,O
,عراقی,O
,تاکنون,O
,تنها,O
,20,B_PCT
,درصد,I_PCT
,موصل,B_LOC
,(,O
,با,O
,احتساب,O
,بخش های,O
,شرقی,O
,و,O
,غربی,O
,),O
,را,O
,آزاد,O
,کرده اند,O
,.,O
Sentence: 9027,وی,O
,گفت,O
,که,O
,نیروهای,O
,عراقی,O
,طی,O
,عملیات,O
,موصل,B_LOC
,برای,O
,محافظت,O
,از,O
,جان,O
,غیرنظامیان,O
,تلاش,O
,زیادی,O
,می کنند,O
,.,O
Sentence: 9028,مسئولان,O
,عراقی,O
,تلاش,O
,می کنند,O
,تا,O
,قبل,O
,از,O
,پایان,B_DAT
,سال,I_DAT
,میلادی,I_DAT
,جاری,O
,موصل,B_LOC
,را,O
Sentence: 9029,آزاد,O
,کنند,O
,و,O
,بزرگترین,O
,پیروزی,O
,را,O
,علیه,O
,داعش,B_ORG
,رقم,O
,بزنند,O
,برای,O
,همین,O
,وزارت,B_ORG
,دفاع,I_ORG
Sentence: 9030,عراق,B_LOC
,برنامه های,O
,نظامی,O
,آزادی,O
,موصل,B_LOC
,را,O
,تغییر,O
,داده,O
,تا,O
,همزمان,O
,با,O
,تلاش,O
,برای,O
Sentence: 9031,محافظت,O
,از,O
,جان,O
,غیرنظامیان,O
,روند,O
,پیشروی,O
,به,O
,سمت,O
,مرکز,O
,شهر,O
,و,O
,بخش,O
,غربی,O
,نیز,O
,با,O
Sentence: 9032,سرعت,O
,بیشتری,O
,انجام,O
,شود,O
,.,O
Sentence: 9033,ایسنا,B_ORG
Sentence: 9034,عراقچی,B_PER
,:,O
,کشورهای,O
,دارای,O
,سلاح های,O
,هسته ای,O
,هم چنان,O
,تخلف,O
,می کنند,O
Sentence: 9035,به,O
,گزارش,O
,ایسنا,B_ORG
,،,O
,سید,B_PER
,عباس,I_PER
,عراقچی,I_PER
,،,O
,معاون,O
,امور,O
,حقوقی,O
,و,O
,بین المللی,O
,وزیر,O
,خارجه,B_ORG
,ایران,I_ORG
,در,O
,این,O
,نشست,O
,گفت,O
,:,O
,ملت ها,O
,و,O
,دولت ها,O
,عمیقا,O
,نگران,O
,تهدید,O
,سلاح های,O
,هسته ای,O
,موجود,O
,در,O
,زرادخانه های,O
,کشورهای,O
,هسته ای,O
,هستند,O
,زیرا,O
,این,O
,تسلیحات,O
,می توانند,O
,بشریت,O
,و,O
,تمدن,O
,بشر,O
,را,O
,به طور,O
,کامل,O
,نابود,O
,کنند,O
,.,O
Sentence: 9036,او,O
,به,O
,قدمت,O
,71,O
,ساله,O
,مطالبه,O
,برای,O
,خلع سلاح,O
,هسته ای,O
,اشاره,O
,کرد,O
,و,O
,گفت,O
,این,O
,مطالبه,O
,نه,O
,تنها,O
,در,O
,اثر,O
,گذشت,O
,زمان,O
,ضعیف,O
,نشده,O
,بلکه,O
,در,O
,سال های,O
,اخیر,O
,با,O
,قوت,O
,بیش,O
,تری,O
,در,O
,شکل های,O
,مختلف,O
,مطرح,O
,و,O
,پیگیری,O
,شده,O
,است,O
,.,O
Sentence: 9037,معاون,O
,وزیر,O
,خارجه,B_ORG
,کشورمان,I_ORG
,وضعیت,O
,جاری,O
,در,O
,اجرای,O
,تعهدات,O
,خلع سلاح,O
,هسته ای,O
,را,O
,نامساعد,O
,توصیف,O
,کرد,O
,و,O
,در,O
,این,O
,زمینه,O
,به,O
,چند,O
,واقعیت,O
,به,O
,عنوان,O
,نمونه,O
,اشاره,O
,کرد,O
,.,O
Sentence: 9038,وی,O
,گفت,O
,:,O
,کشورهای,O
,دارنده,O
,سلاح,O
,هسته ای,O
,با,O
,هر,O
,ابتکار,O
,و,O
,پیشنهادی,O
,برای,O
,شروع,O
,مذاکرات,O
,بین المللی,O
,در,O
,خصوص,O
,خلع سلاح,O
,هسته ای,O
,مخالفت,O
,می کنند,O
,در,O
,حالی,O
,که,O
,طبق,O
,ماده,O
,6,O
,معاهده,O
,منع,O
,گسترش,O
,سلاح های,O
,هسته ای,O
,(,O
,ان,O
,.,O
Sentence: 9039,پی,O
,.,O
Sentence: 9040,تی,O
,),O
,تعهد,O
,داده اند,O
,مذاکره,O
,در,O
,مورد,O
,اقدامات,O
,موثر,O
,برای,O
,امحا,O
,کامل,O
,سلاح های,O
,هسته ای,O
,را,O
,دنبال,O
,کنند,O
,.,O
Sentence: 9041,او,O
,هم چنین,O
,در,O
,این,O
,رابطه,O
,افزود,O
,:,O
,برخی,O
,کشورهای,O
,هسته ای,O
,با,O
,تخلف,O
,از,O
,تعهدات,O
,بین المللی,O
,خود,O
,بودجه های,O
,کلانی,O
,به,O
,ارتقا,O
,کیفی,O
,زرادخانه های,O
,هسته ای شان,O
,و,O
,ساخت,O
,انواع,O
,جدید,O
,سلاح های,O
,هسته ای,O
,جدید,O
,اختصاص,O
,داده اند,O
,.,O
Sentence: 9042,عراقچی,B_PER
,تاکید,O
,کرد,O
,:,O
,این,O
,وضعیت,O
,باعث,O
,نگرانی,O
,عمیق,O
,کشورهای,O
,غیرهسته ای,O
,شده,O
,است,O
,.,O
Sentence: 9043,این,O
,دیپلمات,O
,ارشد,O
,ایرانی,O
,کشورهای,O
,هسته ای,O
,را,O
,به,O
,وفای,O
,به,O
,عهد,O
,و,O
,پایبندی,O
,به,O
,تعهدات,O
,خلع سلاح,O
,هسته ای,O
,فراخواند,O
,.,O
Sentence: 9044,وی,O
,گفت,O
,:,O
,بینش,O
,و,O
,پیش فرض,O
,آن هایی,O
,که,O
,امنیت,O
,را,O
,از,O
,طریق,O
,نگهداری,O
,سلاح های,O
,کشتار,O
,جمعی,O
,می جویند,O
,باید,O
,تغییر,O
,کند,O
,.,O
Sentence: 9045,نماینده,O
,کشورمان,O
,در,O
,این,O
,جلسه,O
,گفت,O
,:,O
,جمهوری,B_ORG
,اسلامی,I_ORG
,ایران,I_ORG
,فعالانه,O
,در,O
,تمامی,O
,تلاش های,O
,حقوقی,O
,و,O
,بین المللی,O
,برای,O
,نجات,O
,بشریت,O
,از,O
,تهدید,O
,سلاح های,O
,هسته ای,O
,مشارکت,O
,می کند,O
,و,O
,معتقد,O
,است,O
,که,O
,جامعه,O
,بین المللی,O
,برای,O
,دستیابی,O
,به,O
,خلع سلاح,O
,هسته ای,O
,باید,O
,رهیافتی,O
,جامع,O
,مبتنی,O
,بر,O
,شروع,O
,فوری,O
,مذاکره,O
,و,O
,انعقاد,O
,یک,O
,کنوانسیون,O
,بین المللی,O
,برای,O
,امحای,O
,کامل,O
,سلاح های,O
,هسته ای,O
,طی,O
,یک,O
,دوره,O
,زمانی,O
,مشخص,O
,را,O
,در,O
,پیش,O
,بگیرد,O
,.,O
Sentence: 9046,به,O
,دنبال,O
,پیشنهاد,O
,دکتر,O
,حسن,B_ORG
,روحانی,I_ORG
,،,O
,رییس,O
,جمهور,O
,در,O
,سال,B_DAT
,1392,I_DAT
,در,O
,ظرفیت,O
,رییس,O
,جنبش,O
,غیرمتعهدها,O
,،,O
,مجمع,B_ORG
,عمومی,I_ORG
,سازمان,I_ORG
,ملل,I_ORG
,متحد,I_ORG
,روز,B_DAT
,26,I_DAT
,سپتامبر,I_DAT
,را,O
,به,O
,عنوان,O
,روز,O
,بین المللی,O
,امحا,O
,کامل,O
,سلاح های,O
,هسته ای,O
,نام گذاری,O
,کرد,O
,و,O
,هر,O
,سال,O
,در,O
,چنین,O
,روزی,O
,برنامه ها,O
,و,O
,نشست های,O
,مختلفی,O
,برای,O
,افزایش,O
,آگاهی,O
,افکار,O
,عمومی,O
,از,O
,خطرات,O
,عظیم,O
,ناشی,O
,از,O
,وجود,O
,سلاح های,O
,هسته ای,O
,و,O
,پیشبرد,O
,هدف,O
,خلع سلاح,O
,هسته ای,O
,برگزار,O
,می شود,O
,.,O
Sentence: 9047,انتهای,O
,پیام,O
Sentence: 9048,هدف,O
,نهایی,O
,طرح,O
,گفت وگوی,O
,ملی,O
,ایجاد,O
,آرامش,O
,در,O
,فضای,O
,سیاسی,O
,کشور,O
,است,O
Sentence: 9049,علیرضا,B_PER
,رحیمی,I_PER
,در,O
,گفت وگو,O
,با,O
,ایسنا,B_ORG
,در,O
,تشریح,O
,جزئیات,O
,طرح,O
,گفت وگوی,O
,ملی,O
,گفت,O
,:,O
,در,O
,حال,O
,حاضر,O
,کلیات,O
,طرح,O
,گفت وگوی,O
,ملی,O
,در,O
,فراکسیون,B_ORG
,امید,I_ORG
,مطرح,O
,شده,O
,و,O
,هنوز,O
,جزئیات,O
,آن,O
,تبیین,O
,نشده,O
,ولی,O
,به,O
,صورت,O
,کلی,O
,این,O
,طرح,O
,در,O
,پایه,O
,آن,O
,است,O
,که,O
,فراکسیون,B_ORG
,امید,I_ORG
,و,O
,مجموعه,O
,جریان,O
,اصلاحات,O
,برای,O
,تحقق,O
,گفت وگوی,O
,ملی,O
,با,O
,هدف,O
,ایجاد,O
,آرامش,O
,در,O
,فضای,O
,سیاسی,O
,کشور,O
,پیش قدم,O
,شود,O
,.,O
Sentence: 9050,وی,O
,ادامه,O
,داد,O
,:,O
,مدلی,O
,که,O
,آقای,O
,عارف,B_PER
,پیشنهاد,O
,داده,O
,آن,O
,است,O
,که,O
,دو,O
,فراکسیون,B_ORG
,امید,I_ORG
,و,I_ORG
,ولایت,I_ORG
,در,O
,مواردی,O
,که,O
,اشتراک,O
,نظر,O
,دارند,O
,،,O
,حرکت,O
,موثر,O
,داشته,O
,باشند,O
,؛,O
,رویکردی,O
,که,O
,می تواند,O
,تبدیل,O
,به,O
,نمونه ای,O
,موفق,O
,در,O
,حرکات,O
,مشترک,O
,کشور,O
,بین,O
,گروه ها,O
,و,O
,فعالان,O
,سیاسی,O
,مختلف,O
,شود,O
,.,O
Sentence: 9051,پیشنهاد,O
,آقای,O
,عارف,B_PER
,فعلا,O
,در,O
,حد,O
,مجلس,O
,مطرح,O
,شده,O
,اما,O
,این,O
,طرح,O
,دارای,O
,قابلیت,O
,و,O
,ظرفیت های,O
,بزرگی,O
,برای,O
,تامین,O
,به کل,O
,کشور,O
,است,O
,.,O
Sentence: 9052,نماینده,O
,تهران,B_LOC
,در,O
,توضیح,O
,ضرورت,O
,وجود,O
,چنین,O
,طرحی,O
,برای,O
,کشور,O
,گفت,O
,:,O
,گفت وگوی,O
,ملی,O
,ضرورتی,O
,در,O
,فضای,O
,سیاسی,O
,کشور,O
,است,O
,.,O
Sentence: 9053,البته,O
,منوط,O
,به,O
,آنکه,O
,چنین,O
,طرح,O
,و,O
,رویکردی,O
,توسط,O
,افراد,O
,دلسوز,O
,و,O
,توانمند,O
,ارائه,O
,شود,O
,تا,O
,با,O
,پایبندی,O
,به,O
,آن,O
,این,O
,رویکرد,O
,به,O
,صورت,O
,قدم,O
,به,O
,قدم,O
,پیش,O
,رود,O
,.,O
Sentence: 9054,وی,O
,با,O
,بیان,O
,اینکه,O
,گفت وگوی,O
,ملی,O
,موضوعی,O
,چندلایه,O
,و,O
,چند,O
,وجهی,O
,است,O
,گفت,O
,:,O
,این,O
,وجه,O
,این,O
,طرح,O
,فعالان,O
,سیاسی,O
,،,O
,احزاب,O
,و,O
,بازیگران,O
,سیاسی,O
,هستند,O
,و,O
,وجه,O
,دیگر,O
,آن,O
,رسانه ها,O
,و,O
,ظرفیت,O
,رسانه ای,O
,کشور,O
,و,O
,وجه,O
,سوم,O
,حاکمیت,O
,و,O
,قدرت,O
,است,O
,.,O
Sentence: 9055,قاعدتا,O
,اگر,O
,این,O
,اعضا,O
,بتوانند,O
,با,O
,یکدیگر,O
,تعاملی,O
,سازنده,O
,داشته,O
,باشند,O
,می توان,O
,برای,O
,حرکت,O
,به,O
,سمت,O
,آرامش,O
,سیاسی,O
,در,O
,فضای,O
,کل,O
,کشور,O
,امید,O
,داشت,O
,رویکردی,O
,که,O
,در,O
,نهایت,O
,تاثیر,O
,مثبت,O
,در,O
,انتخابات,O
,می گذارد,O
,.,O
Sentence: 9056,رحیمی,B_PER
,طرح,O
,گفت وگوی,O
,ملی,O
,را,O
,طرحی,O
,راهبردی,O
,و,O
,ماندگار,O
,برای,O
,کشور,O
,دانست,O
,و,O
,در,O
,عین,O
,حال,O
,گفت,O
,که,O
,اگر,O
,بتوان,O
,قبل,O
,از,O
,انتخابات,O
,قدمی,O
,در,O
,این,O
,مسیر,O
,برداشت,O
,می توان,O
,اولین,O
,ثمره,O
,آن,O
,را,O
,در,O
,انتخابات,O
,داشت,O
,.,O
Sentence: 9057,این,O
,عضو,O
,شورای,B_ORG
,مرکزی,I_ORG
,فراکسیون,I_ORG
,امید,I_ORG
,درباره,O
,تاثیر,O
,اختلافات,O
,اخیر,O
,سران,O
,قوا,O
,و,O
,مسئولان,O
,در,O
,تهیه,O
,چنین,O
,طرحی,O
,گفت,O
,:,O
,طبیعتا,O
,اختلافات,O
,اخیر,O
,سران,O
,قوا,O
,و,O
,کشیده,O
,شدن,O
,آن,O
,به,O
,رسانه ها,O
,در,O
,طراحی,O
,گفت وگوی,O
,ملی,O
,بی تاثیر,O
,نبوده,O
,است,O
,و,O
,در,O
,صورت,O
,پذیرش,O
,حاکمان,O
,می توان,O
,به,O
,تاثیرگذاری,O
,این,O
,طرح,O
,امیدوارتر,O
,بود,O
,.,O
Sentence: 9058,رحیمی,B_PER
,در,O
,پایان,O
,گفت,O
,:,O
,طبیعتا,O
,اگر,O
,اضلاع,O
,این,O
,طرح,O
,اهتمام,O
,جدی,O
,برای,O
,عملی,O
,شدن,O
,آن,O
,را,O
,داشته,O
,باشد,O
,اولین,O
,اقدام,O
,عملی,O
,در,O
,سطح,O
,کلی,O
,کشور,O
,،,O
,برگزاری,O
,جلسات,O
,مشترک,O
,مناظره ها,O
,و,O
,گفت وگو,O
,با,O
,حضور,O
,مسئولان,O
,و,O
,گروه های,O
,مختلف,O
,سیاسی,O
,است,O
,تا,O
,در,O
,نهایت,O
,شاهد,O
,حرکت,O
,به,O
,سمت,O
,آرامش,O
,سیاسی,O
,در,O
,فضای,O
,کلی,O
,کشور,O
,باشیم,O
,.,O
Sentence: 9059,انتهای,O
,پیام,O
Sentence: 9060,فرمانده,O
,سپاه,B_ORG
